Date,Duration,Data_Usage,Call_Type
2025-12-10 01:29:04.712377787,3491,351.26,Internal
2025-12-30 02:26:03.178961039,1850,0.0,Internal
2025-12-29 11:05:23.246422768,2626,0.0,Internal
2025-12-04 07:54:11.923319101,481,11.63,International
2025-12-03 11:59:40.350890636,1166,183.14,Internal
2025-12-28 16:37:07.857535124,14,88.11,International
2025-12-06 10:53:05.809741974,622,92.8,International
2025-12-20 01:18:23.679535627,2566,434.26,Internal
2025-12-22 07:58:22.610600710,1175,0.0,Internal
2025-12-14 02:56:02.928983212,844,425.88,Internal
2025-12-03 09:44:00.062365055,2763,432.06,Internal
2025-12-11 02:33:21.540109158,1057,133.88,Internal
2025-12-09 06:40:08.252526283,1018,0.0,Internal
2025-12-18 16:23:48.767512798,3091,0.0,International
2025-12-21 00:31:25.581558704,3283,0.0,International
2025-12-10 12:58:14.835029602,2801,0.0,Roaming
2025-12-23 03:14:32.447202921,1359,201.39,Roaming
2025-12-19 00:20:18.239781857,938,0.0,Internal
2025-12-30 02:28:52.671717882,2232,0.0,Internal
2025-12-25 20:53:12.212263346,2809,72.31,Roaming
2025-12-19 13:51:22.389209986,2189,0.0,Internal
2025-12-24 14:06:35.624925852,1919,367.75,Internal
2025-12-23 13:40:34.852414846,922,433.69,International
2025-12-22 07:16:41.854833603,2860,396.87,Internal
2025-12-28 07:32:29.144268751,2241,488.77,International
2025-12-17 00:02:10.599568129,323,169.41,Internal
2025-12-13 04:21:19.269016981,178,468.08,International
2025-12-25 06:58:45.627128601,719,8.56,Internal
2025-12-01 12:54:44.908650875,2590,336.72,International
2025-12-22 22:38:20.670301437,506,430.52,International
2025-12-07 00:20:00.380906820,1621,317.51,Roaming
2025-12-03 10:30:55.678438187,3213,236.31,Emergency
2025-12-30 07:57:45.567917347,2881,0.0,Internal
2025-12-20 18:43:16.635891676,2486,0.0,International
2025-12-16 10:53:13.122820377,2430,204.38,Internal
2025-12-19 05:58:41.308970451,268,444.63,Roaming
2025-11-30 23:39:14.450144768,3259,0.0,Emergency
2025-12-14 01:35:17.977494717,1020,474.78,Internal
2025-12-26 02:56:22.264527082,1819,0.0,Roaming
2025-12-19 04:20:00.528330803,3299,416.73,International
2025-12-28 05:55:21.559629440,1850,24.53,Internal
2025-12-05 06:48:36.220795393,606,417.89,Internal
2025-12-22 05:50:00.146805525,1260,261.21,International
2025-12-10 15:25:48.216379166,3185,428.82,International
2025-12-13 03:45:19.551413298,679,313.26,Internal
2025-12-27 05:34:45.969215631,683,429.19,Internal
2025-12-27 17:33:12.067166090,2241,0.0,International
2025-11-30 23:45:14.614552021,1603,0.0,Emergency
2025-12-25 05:16:11.781650782,1577,9.99,Internal
2025-12-23 01:13:45.522966385,2566,346.13,International
2025-12-19 22:37:08.813084841,3222,0.0,Roaming
2025-12-10 22:14:59.169505835,2515,0.0,Internal
2025-12-13 04:41:10.732107401,376,438.29,Internal
2025-12-06 12:48:06.426362038,1881,227.37,Internal
2025-12-12 04:38:21.245893717,3543,330.35,International
2025-12-24 04:00:44.380642653,2739,123.83,International
2025-12-07 18:04:51.553699255,3381,0.0,International
2025-12-07 12:14:31.535552263,2820,185.31,Internal
2025-12-15 01:31:17.407779455,858,364.81,International
2025-12-24 16:35:54.787930727,1553,23.52,International
2025-12-10 19:33:04.844890356,1212,139.81,Internal
2025-12-23 10:04:04.291909933,276,338.83,Internal
2025-12-06 18:57:26.967500925,3005,116.74,Internal
2025-12-08 09:11:07.488290071,788,340.45,Internal
2025-12-17 01:48:09.161191225,1189,493.17,Roaming
2025-12-28 05:37:12.960706711,3038,296.49,Internal
2025-12-27 20:30:21.017210484,237,0.0,Internal
2025-12-27 07:25:47.591227770,1437,0.0,Internal
2025-12-12 18:41:49.631552219,975,381.14,International
2025-12-03 14:13:58.999161959,1615,0.0,International
2025-12-20 19:17:33.168215513,2142,274.95,Internal
2025-12-23 09:48:41.048001528,2660,0.0,International
2025-12-16 01:00:45.374661684,2792,131.71,International
2025-12-18 20:59:27.604357719,418,0.0,Internal
2025-12-22 10:40:46.065292357,3287,474.78,Internal
2025-12-18 18:11:23.139015198,341,0.0,Internal
2025-12-23 04:29:49.025766373,2173,246.56,Internal
2025-12-30 00:08:51.018691063,3066,0.0,International
2025-12-17 18:11:37.830231190,1953,0.0,International
2025-12-29 01:53:00.664973021,64,0.0,Internal
2025-12-07 18:22:30.409559250,3496,0.0,Internal
2025-12-25 14:46:20.695115328,3590,0.0,Internal
2025-12-13 03:49:39.608354568,2720,390.39,Internal
2025-11-30 20:23:10.288134098,1310,0.0,International
2025-12-04 20:54:59.968862534,2377,439.14,Internal
2025-12-04 00:25:38.610170603,1837,221.51,International
2025-12-26 23:40:25.120133877,1532,166.25,Internal
2025-12-05 05:28:16.234821796,1385,443.67,International
2025-12-28 02:09:41.964761496,2280,179.63,International
2025-12-09 20:21:21.670856237,1150,0.0,International
2025-12-14 11:44:24.808189631,2439,77.91,Internal
2025-12-10 17:41:12.602402210,1235,0.0,Roaming
2025-12-12 16:48:44.627117634,2936,367.87,International
2025-12-04 09:59:22.243762493,1709,487.21,Internal
2025-12-01 18:22:01.550513029,3111,157.68,Internal
2025-12-24 13:17:42.743379831,3481,0.0,Emergency
2025-12-17 23:17:25.273020744,1509,23.33,Internal
2025-12-12 16:59:08.977146387,544,152.17,Roaming
2025-12-12 09:02:27.778609037,3252,0.0,Internal
2025-12-11 22:08:10.113154888,3236,303.84,Internal
2025-12-03 00:05:35.325336933,2360,224.3,International
2025-12-05 06:09:54.308119059,993,454.5,Internal
2025-12-21 21:58:19.445852757,1795,0.0,Internal
2025-12-02 17:21:10.234107256,76,0.0,International
2025-12-13 19:15:21.232384205,1505,433.89,International
2025-12-15 02:52:21.835194111,1251,169.91,Internal
2025-12-10 05:55:52.268197536,2302,129.0,Internal
2025-12-11 18:09:27.255540848,1159,0.0,Internal
2025-12-19 05:53:59.134144545,2307,86.66,Internal
2025-12-16 05:55:57.683788300,3320,0.0,Internal
2025-12-07 18:38:58.022405624,1707,347.2,International
2025-12-19 15:06:42.319564104,3049,215.29,Roaming
2025-12-24 04:50:03.869976282,1026,0.0,Internal
2025-12-09 03:26:47.399141550,2451,0.0,International
2025-12-20 15:58:09.766705513,2591,110.85,Internal
2025-12-22 22:11:21.355284214,3437,416.93,Emergency
2025-12-14 08:56:11.801452398,529,43.05,Internal
2025-12-02 14:42:28.792106152,1347,0.0,International
2025-12-05 13:17:15.582372189,756,0.0,Emergency
2025-12-13 09:44:46.001013994,554,0.0,International
2025-12-05 12:15:11.155328512,2417,497.17,Internal
2025-12-30 03:22:54.711039305,1918,0.0,Roaming
2025-12-15 14:03:26.482459307,873,206.43,International
2025-12-06 04:52:47.825742960,434,279.27,International
2025-12-20 01:21:50.711071253,138,383.73,Internal
2025-12-14 15:11:14.799585104,3391,0.0,Internal
2025-12-27 13:19:16.472613096,1126,183.22,Internal
2025-12-19 03:21:24.126388549,490,0.0,Internal
2025-12-04 07:40:45.019189596,1190,0.0,International
2025-12-20 07:27:49.398395777,479,122.04,Internal
2025-12-26 03:05:30.591498852,3131,294.31,International
2025-12-19 20:52:42.096861362,446,83.02,Internal
2025-12-22 04:54:11.299492598,2065,248.86,Internal
2025-12-10 01:57:47.939988375,286,454.79,International
2025-12-12 18:31:39.020632029,802,307.74,International
2025-12-28 06:38:02.271477938,2318,199.66,International
2025-12-06 02:43:57.318548441,2991,484.66,Internal
2025-12-06 07:19:02.557962656,1418,230.76,Internal
2025-12-06 16:07:31.186970234,3329,140.15,International
2025-12-27 23:34:40.147097111,2288,414.77,Emergency
2025-12-23 06:36:33.804974794,18,384.66,Internal
2025-12-12 19:52:55.275027990,2295,10.34,International
2025-12-17 19:10:53.538146019,2371,0.0,Internal
2025-12-27 21:43:53.180515289,1670,0.0,Internal
2025-12-29 02:51:56.507371186,2019,149.3,Internal
2025-12-27 18:06:56.798784971,1784,0.0,International
2025-12-24 16:01:02.150460482,3559,484.83,Internal
2025-12-11 22:49:46.636473656,384,190.59,Internal
2025-12-20 06:54:03.512085437,1934,0.0,International
2025-12-10 06:17:03.267558336,3348,44.31,International
2025-12-16 04:21:46.122657061,2874,9.28,Roaming
2025-12-16 04:10:29.652474403,1358,408.36,International
2025-12-11 18:18:33.779520750,2014,0.0,International
2025-12-16 14:11:09.626409292,2340,0.0,International
2025-12-03 10:37:24.707840919,2160,391.0,Internal
2025-12-04 20:01:39.539272547,3504,0.0,Emergency
2025-12-24 12:16:17.637779951,3524,451.54,Internal
2025-12-16 08:22:27.127050877,2218,419.72,Internal
2025-12-01 08:52:42.845772028,913,15.0,International
2025-12-23 04:42:42.115365028,135,388.71,International
2025-12-26 07:19:14.401597261,1951,327.84,International
2025-12-16 17:11:47.177954435,698,0.0,International
2025-12-29 19:50:00.223416567,3421,0.0,Roaming
2025-12-10 12:20:09.436039209,829,253.63,International
2025-12-23 14:38:53.780713797,2973,213.61,International
2025-12-15 10:12:36.827189207,1289,112.16,Emergency
2025-12-13 04:08:55.183758974,2491,211.3,Internal
2025-12-25 03:12:33.986883402,967,31.96,Internal
2025-12-24 05:44:51.996953726,2302,31.05,Internal
2025-12-25 23:53:08.485680819,1081,37.73,Internal
2025-12-22 17:37:14.049354553,80,0.0,Internal
2025-12-22 02:35:44.911547184,2352,0.0,Internal
2025-12-08 05:15:32.117622852,296,67.11,Internal
2025-12-25 13:21:19.565240860,1556,275.45,Internal
2025-12-12 23:07:29.591099977,3331,13.75,Internal
2025-12-17 06:45:48.493202925,632,0.0,Internal
2025-12-26 17:56:20.503197670,286,213.16,Internal
2025-12-16 18:28:58.648256302,2960,364.17,International
2025-12-22 17:45:00.177106142,809,168.92,Internal
2025-12-18 01:25:37.942499638,377,381.83,Internal
2025-12-13 15:48:43.415412903,2077,124.88,Internal
2025-12-03 12:55:00.708294392,2066,29.57,Internal
2025-12-26 21:39:56.876976013,2682,253.66,International
2025-12-03 16:37:28.094951391,3096,44.18,Internal
2025-12-14 11:49:32.868186235,813,31.99,Emergency
2025-12-21 16:57:48.171015739,2084,199.54,International
2025-12-19 11:00:53.492822647,2308,268.27,Internal
2025-12-21 00:41:21.042193174,1612,136.09,Internal
2025-12-06 09:31:18.409449577,3175,168.06,International
2025-12-19 04:44:20.017231464,706,487.26,Internal
2025-12-13 01:15:45.077201605,3170,0.0,Internal
2025-12-24 04:13:27.736181021,2290,67.59,Internal
2025-12-04 23:16:02.389372587,3555,88.84,International
2025-12-20 00:43:39.684278965,3593,0.0,Internal
2025-12-14 10:49:54.947064638,3123,391.31,Internal
2025-12-12 07:33:38.648790359,1008,0.0,International
2025-12-07 09:22:01.641316891,206,0.0,Roaming
2025-12-01 03:05:14.029048443,1391,24.09,Internal
2025-12-29 18:50:43.280189753,1593,252.46,Internal
2025-12-04 11:16:06.333214998,2148,0.0,Internal
2025-12-20 20:30:50.108073235,2006,347.83,Internal
2025-12-07 01:57:32.491513729,2928,0.0,Internal
2025-12-12 05:01:47.909636974,2761,39.66,International
2025-12-28 14:17:48.163406134,3379,0.0,International
2025-12-09 23:18:53.151437283,2213,147.6,Internal
2025-12-05 13:00:43.985156536,1141,0.0,International
2025-12-06 08:46:55.589429379,1461,54.96,Internal
2025-12-27 17:19:47.492597580,864,0.0,International
2025-12-18 15:27:21.419099331,2485,0.0,International
2025-12-28 12:11:38.180654287,3483,261.58,International
2025-12-22 12:05:23.892345190,3430,0.0,Internal
2025-12-12 14:49:45.800380945,2750,84.52,International
2025-12-21 07:45:44.008627892,1510,0.0,Internal
2025-12-28 04:41:21.319779873,3025,0.0,Internal
2025-11-30 21:43:15.690421581,1074,82.9,Internal
2025-12-15 05:29:37.592146635,3428,121.72,Internal
2025-12-07 00:06:18.990250111,2202,0.0,Internal
2025-12-14 21:28:14.260762691,2351,0.0,International
2025-12-30 00:28:11.744376659,3344,147.34,Internal
2025-12-17 20:18:00.045366049,391,0.0,Internal
2025-12-22 05:01:59.404544830,1427,150.63,International
2025-12-06 21:34:40.017548800,806,280.08,Internal
2025-12-28 10:29:08.557042122,2528,282.69,International
2025-12-13 17:29:00.209667683,658,0.0,Internal
2025-12-26 17:04:37.115088224,260,82.94,Internal
2025-12-07 01:43:23.122277260,1841,44.9,International
2025-12-13 11:30:59.019102335,1615,412.95,Internal
2025-12-20 23:54:47.887104273,2423,225.85,Internal
2025-12-07 16:47:38.407232761,3363,0.0,International
2025-12-16 13:40:40.843618393,2682,239.3,Internal
2025-12-08 10:30:13.815202713,639,148.1,Internal
2025-12-07 01:02:12.454653978,3160,57.04,Internal
2025-12-06 08:55:24.852722168,485,0.0,Internal
2025-12-17 12:57:12.700902939,2095,390.07,International
2025-12-05 00:53:22.384971857,774,32.61,Internal
2025-12-29 05:04:24.609790325,3020,200.71,Internal
2025-12-16 10:30:19.523875713,2437,485.66,International
2025-12-25 04:56:55.203622341,921,279.35,Internal
2025-12-06 13:06:16.889511824,134,413.44,International
2025-12-20 11:30:04.649980068,3274,170.27,Internal
2025-12-12 17:21:44.383451700,1480,448.04,Internal
2025-12-25 06:30:40.673191309,358,33.13,Internal
2025-12-01 10:15:05.699436188,2729,321.67,Internal
2025-12-11 02:09:56.218852282,2150,384.38,International
2025-12-22 07:37:56.045319796,2282,0.0,Internal
2025-12-03 23:57:59.150459528,1185,469.61,Emergency
2025-12-26 11:04:57.945357561,3290,0.0,International
2025-12-20 06:28:49.892104387,501,144.43,Internal
2025-12-17 09:45:09.338148355,-100,359.95,International
2025-12-17 10:05:07.034095526,1587,251.15,Roaming
2025-12-14 01:59:43.771438837,1414,191.9,Internal
2025-12-06 14:21:30.111256838,531,129.23,Roaming
2025-12-30 07:44:43.235688925,2551,5.99,International
2025-12-07 09:10:19.072996378,2316,430.24,Internal
2025-12-24 01:17:47.441278219,1573,294.3,Internal
2025-12-09 14:44:34.479953527,2661,295.87,International
2025-12-19 16:56:15.111420870,3385,0.0,Internal
2025-12-16 17:30:04.144296885,183,0.0,Internal
2025-12-29 17:03:39.348360300,2614,327.8,International
2025-12-16 00:05:56.749486446,654,271.03,Internal
2025-12-22 13:35:43.719319105,1795,215.47,International
2025-12-14 03:41:57.204257250,251,43.74,Internal
2025-12-02 13:20:25.162860155,1998,474.88,International
2025-12-22 21:29:03.866242170,2094,488.01,Internal
2025-12-16 13:41:24.272854090,2281,0.0,Internal
2025-12-14 01:31:05.298553944,515,243.34,Internal
2025-12-17 21:32:15.059704542,2948,152.5,Internal
2025-12-03 01:20:44.135250568,822,472.88,International
2025-12-27 04:24:27.614094257,143,0.0,Internal
2025-12-24 15:13:35.414112329,940,388.89,Internal
2025-12-26 02:26:37.241264582,2212,421.22,International
2025-12-23 02:38:17.811133623,1392,0.0,Internal
2025-12-19 14:42:41.359929562,389,0.0,Emergency
2025-12-23 04:08:11.758543730,115,422.34,Internal
2025-11-30 20:51:54.976040602,1032,135.63,Internal
2025-12-14 15:00:46.588205099,872,0.0,International
2025-12-19 11:06:23.827285767,1473,470.23,Internal
2025-11-30 09:25:07.348134041,2290,0.0,Internal
2025-12-22 05:39:47.543922186,1110,28.07,International
2025-12-06 07:09:22.588355541,2138,0.0,Internal
2025-12-18 05:17:28.746505499,3559,368.79,International
2025-11-30 20:01:07.432299137,363,474.41,International
2025-12-11 16:26:49.649714470,1627,73.74,International
2025-12-18 13:51:22.297003269,1266,218.78,Internal
2025-12-27 16:28:43.878675938,310,0.0,Emergency
2025-11-30 13:26:30.776432753,-100,393.67,International
2025-12-26 16:00:36.206774235,2144,218.07,Internal
2025-12-07 08:50:19.248985767,2549,0.0,Internal
2025-12-19 16:47:59.156639576,303,0.0,Internal
2025-12-16 01:37:20.641729355,2116,0.0,Internal
2025-12-08 09:04:46.207787991,2315,427.0,Internal
2025-12-19 03:34:24.544113398,2051,99.58,Internal
2025-12-08 11:16:17.949385166,2598,188.79,International
2025-12-10 13:35:29.420469999,889,0.0,Internal
2025-12-06 13:00:11.654856682,1893,199.7,Internal
2025-12-15 01:34:31.093760967,1859,233.97,Internal
2025-12-01 09:02:58.170791149,1669,234.79,Emergency
2025-12-21 02:34:06.647268295,1723,16.84,Roaming
2025-12-28 21:33:49.078841209,1435,389.3,Internal
2025-12-25 05:05:29.946874380,3087,399.69,Internal
2025-12-15 11:43:11.479333401,1494,0.0,Internal
2025-12-01 23:42:41.287288904,2020,373.29,Internal
2025-12-03 18:32:19.714994669,2338,467.12,Internal
2025-12-12 15:28:15.171209335,204,0.0,International
2025-12-02 09:52:39.818859816,3225,0.0,International
2025-12-19 08:46:12.925984144,465,136.15,Internal
2025-12-06 19:35:38.662197590,2301,487.49,Internal
2025-12-23 17:15:26.853175163,905,0.0,International
2025-11-30 14:04:25.252800226,3551,0.0,Internal
2025-12-21 23:42:59.633142471,1527,210.54,Internal
2025-12-14 15:45:21.477515459,352,360.68,Internal
2025-12-10 12:01:55.001890182,2912,55.81,Internal
2025-12-11 14:17:29.232976437,20,34.77,Internal
2025-12-03 10:19:39.197261095,2578,479.99,Internal
2025-12-10 12:54:12.229510307,3033,424.78,Internal
2025-12-01 08:05:53.345238924,1247,146.73,Internal
2025-12-27 13:15:32.365641356,16,50.73,Internal
2025-12-16 22:26:52.503469705,2900,312.22,Internal
2025-12-09 11:46:43.347084522,987,217.13,International
2025-12-11 21:56:18.997238636,2405,0.0,Internal
2025-12-13 17:03:59.124263525,2909,225.22,Internal
2025-12-30 05:41:06.270350456,1488,0.0,Internal
2025-12-28 16:07:58.272894621,2350,40.46,Internal
2025-12-13 01:47:50.552502394,3328,0.0,Internal
2025-12-29 11:47:48.329943419,710,69.8,International
2025-12-09 18:42:02.029546261,799,0.0,International
2025-12-25 19:20:50.722041845,1547,455.74,International
2025-12-08 12:07:46.571908236,1768,221.13,International
2025-12-29 22:58:58.230000257,2497,276.51,International
2025-12-24 04:00:20.842354298,774,0.0,Internal
2025-12-30 00:15:12.983412743,1897,489.81,International
2025-12-11 11:26:44.652054071,1380,0.0,Internal
2025-12-03 03:54:14.082537174,28,385.48,International
2025-12-03 15:25:07.332225561,2340,388.95,Internal
2025-12-12 06:11:47.566702366,1334,198.83,Internal
2025-12-13 22:42:45.260818005,725,0.0,International
2025-12-07 10:14:15.321010351,1757,495.8,Internal
2025-12-08 11:02:33.453766584,1110,185.05,International
2025-12-19 07:36:21.578054428,1898,87.19,Internal
2025-12-29 13:53:23.776563168,2241,478.59,Internal
2025-12-21 22:32:01.591918945,3187,459.06,Internal
2025-12-20 13:36:09.733994484,1157,0.0,International
2025-12-10 15:08:20.752360106,955,76.98,Internal
2025-12-29 02:52:23.145088196,858,416.2,International
2025-12-09 14:02:09.798050165,1429,0.0,International
2025-12-17 23:43:24.036767721,1151,92.09,Internal
2025-12-18 23:46:11.528337717,1334,103.24,International
2025-12-21 22:21:07.681921721,1377,355.17,International
2025-12-06 16:19:44.674904346,1797,0.0,International
2025-12-27 09:16:45.887938023,416,385.45,Internal
2025-12-23 03:47:19.148991585,331,0.0,Roaming
2025-12-05 19:30:22.994966984,171,460.31,Internal
2025-12-13 18:11:52.334269285,1432,441.99,International
2025-12-05 05:06:10.927755117,1980,315.44,Emergency
2025-12-01 04:21:04.771612883,2947,189.08,Internal
2025-12-08 11:25:17.300939560,3151,419.21,Emergency
2025-12-20 23:36:12.471100569,549,290.98,International
2025-12-04 13:00:39.022497177,619,345.51,Internal
2025-12-29 10:27:44.082851648,972,396.33,Roaming
2025-12-06 03:17:12.165843964,2250,434.74,Internal
2025-12-19 16:51:25.407376051,3415,160.59,Internal
2025-12-29 11:58:03.954650402,2485,5.86,Internal
2025-12-03 00:36:22.224368572,869,401.51,Internal
2025-12-15 07:12:06.632215500,740,154.2,Internal
2025-12-27 11:38:40.886925697,1025,375.25,Internal
2025-12-07 01:44:30.717089653,2399,14.96,Internal
2025-12-21 12:00:29.931158781,2349,417.57,Emergency
2025-12-10 21:02:05.198284388,1477,37.9,International
2025-12-15 04:43:13.077169180,1176,0.0,International
2025-12-14 11:13:43.403094292,595,341.38,International
2025-12-21 18:39:08.002287149,1692,0.0,Internal
2025-12-04 19:29:01.769061804,2308,449.39,Internal
2025-12-26 11:25:31.842578650,3464,0.0,Internal
2025-12-19 23:47:14.119090557,3264,445.16,Internal
2025-12-07 09:50:49.229405642,488,103.02,International
2025-12-02 23:13:05.846731663,2281,245.54,International
2025-12-13 19:01:42.233758211,1772,379.6,Internal
2025-12-09 20:58:34.123988867,1074,146.04,Internal
2025-12-02 19:36:51.268210649,2791,298.69,Internal
2025-12-16 20:54:32.196829557,960,386.54,Internal
2025-12-11 08:43:01.311386108,777,241.36,International
2025-12-28 13:17:10.832522631,2861,325.81,Internal
2025-12-09 09:20:01.544524431,2806,267.45,International
2025-12-23 22:01:56.191058874,1228,420.49,Emergency
2025-12-05 08:40:16.339733601,3016,90.62,International
2025-12-24 10:53:53.257633208,2657,38.93,Roaming
2025-12-23 01:44:21.392689466,1642,376.33,International
2025-12-06 19:09:30.379090309,3084,101.87,Internal
2025-12-27 08:44:01.035712957,1998,247.8,Internal
2025-12-16 02:38:15.408529758,2254,0.0,Internal
2025-12-12 19:05:33.249480247,831,86.22,Internal
2025-12-05 04:00:30.589738607,1443,0.0,Internal
2025-12-28 17:46:26.508156538,2281,39.78,International
2025-12-29 09:13:00.302553177,1327,0.0,International
2025-12-17 16:10:03.749935389,1412,184.91,Internal
2025-12-02 09:40:03.917467833,57,0.0,Emergency
2025-12-13 05:56:40.996162653,2201,107.35,Internal
2025-12-28 09:22:39.182453871,1143,466.85,International
2025-12-12 20:26:42.666702986,2641,425.27,Internal
2025-12-01 15:33:16.609203100,135,138.33,Internal
2025-12-15 16:40:14.800088882,825,180.38,Internal
2025-12-18 18:29:39.498742580,1364,34.8,International
2025-12-11 05:15:38.704349279,2757,242.05,International
2025-12-23 20:43:47.968585968,1829,417.05,International
2025-12-13 23:21:43.029265404,1697,32.36,International
2025-12-20 18:16:57.079573870,796,477.42,Internal
2025-12-17 06:10:27.044172287,33,450.61,International
2025-12-08 20:48:23.119163275,3571,0.0,International
2025-12-02 23:46:47.171796560,352,28.4,Internal
2025-12-20 17:17:37.341609955,1456,0.0,International
2025-12-24 14:12:06.793193579,3543,0.0,Internal
2025-12-27 12:25:38.415071249,1021,114.28,Internal
2025-12-17 11:23:06.733206034,375,317.86,International
2025-12-22 02:14:26.723078966,3486,38.05,Internal
2025-12-16 22:30:35.911495447,628,22.35,International
2025-12-08 15:06:47.767221451,842,0.0,International
2025-12-10 05:29:39.028987408,1811,212.79,International
2025-12-12 15:46:06.857102156,2705,225.42,International
2025-12-12 19:51:58.416788340,2634,416.1,Internal
2025-12-28 21:51:37.854999304,938,109.53,Internal
2025-12-05 04:12:51.636503220,2998,295.45,International
2025-12-20 00:41:49.663480282,103,339.88,International
2025-12-23 22:19:04.422169447,2274,0.0,International
2025-12-06 09:33:56.795953751,157,382.01,Emergency
2025-12-03 04:32:19.120630503,3538,25.85,International
2025-12-11 00:23:09.092254400,2612,421.63,Internal
2025-12-04 23:42:47.863335371,2036,451.29,Internal
2025-12-01 01:06:46.790952444,2021,289.95,Emergency
2025-12-05 21:53:12.774430275,1534,185.81,Roaming
2025-12-25 08:24:20.403694153,2268,27.58,Internal
2025-12-14 07:54:39.658775568,3167,53.6,Internal
2025-12-15 05:58:03.441763878,913,495.47,International
2025-12-06 03:25:19.637062073,2925,370.87,Emergency
2025-12-03 21:05:41.318289042,2047,0.0,Internal
2025-11-30 18:22:05.208638668,794,250.76,Internal
2025-12-02 09:39:04.533567189,3120,317.35,Internal
2025-12-24 04:57:08.631961346,2733,14.43,Internal
2025-12-08 00:20:42.736227512,1123,394.22,Internal
2025-12-16 05:21:10.191126108,2369,0.0,Internal
2025-12-17 06:05:36.360046864,2459,279.35,Internal
2025-12-23 22:34:02.298715830,242,87.61,International
2025-12-25 17:26:05.735257387,3382,0.0,International
2025-12-11 19:31:11.322499752,785,225.02,International
2025-12-14 10:03:32.164850950,2548,198.28,Internal
2025-12-03 12:38:33.320288897,2829,404.57,Internal
2025-11-30 11:40:27.095151901,731,464.56,Emergency
2025-12-25 03:13:42.789854050,2802,91.19,Internal
2025-12-22 08:27:35.358860731,2459,420.51,International
2025-12-05 17:58:54.397573471,2152,0.0,Internal
2025-12-09 04:33:53.958658934,2494,496.26,Internal
2025-12-06 13:48:41.894330978,1039,0.0,International
2025-12-13 05:38:18.791432381,42,425.77,Internal
2025-12-12 15:50:24.422904968,1450,63.92,Internal
2025-12-13 13:52:32.265164375,461,0.0,Internal
2025-12-02 12:27:38.519600391,860,290.15,Internal
2025-12-16 09:07:18.756948709,1999,265.99,International
2025-12-17 11:20:19.340676546,1538,0.0,Internal
2025-12-07 03:46:24.134101152,2993,442.69,Internal
2025-12-14 00:39:47.148869991,2843,7.58,Internal
2025-12-10 02:15:28.952727556,1574,0.0,Roaming
2025-12-10 19:36:39.534747361,1394,0.0,Internal
2025-12-14 05:22:58.955492258,1662,341.83,Internal
2025-12-06 14:43:07.849891424,2873,220.26,Internal
2025-12-13 05:36:43.820094585,959,0.0,International
2025-12-21 15:51:59.585688591,3507,0.0,International
2025-12-01 13:45:27.014189959,691,0.0,International
2025-12-19 06:04:29.740494728,969,201.32,Internal
2025-12-24 03:56:21.148114920,3057,314.38,Internal
2025-12-13 00:50:31.211505890,1622,176.11,Internal
2025-12-12 01:53:32.884203672,2446,177.4,Internal
2025-12-29 04:24:35.389214516,717,0.0,Internal
2025-12-11 16:33:30.364479065,423,98.04,Internal
2025-12-21 19:59:23.628552198,2294,0.0,International
2025-12-19 12:27:34.716197252,2278,143.44,Internal
2025-12-23 00:03:41.194068909,1716,238.73,Internal
2025-12-08 02:59:57.036044121,1360,0.0,Internal
2025-12-19 22:13:30.860036373,1023,296.97,Internal
2025-12-12 01:09:14.099132299,3096,137.19,International
2025-12-27 21:43:27.973416090,1222,298.69,Internal
2025-12-21 04:03:25.605730295,232,0.0,International
2025-12-09 11:27:49.927044153,1417,87.99,Internal
2025-12-14 03:09:27.507257700,770,116.89,Internal
2025-12-06 18:31:36.661282063,2276,179.4,International
2025-12-03 22:04:49.704375505,1524,0.0,Internal
2025-12-28 12:00:36.591249466,515,398.88,International
2025-12-17 05:00:37.650494814,3465,459.61,International
2025-12-29 10:33:18.849660158,406,249.07,International
2025-12-21 18:53:41.136238098,297,380.44,Internal
2025-12-27 17:43:46.928955555,3496,264.58,Internal
2025-12-23 08:56:11.797287226,1098,496.44,International
2025-12-05 16:55:20.744019747,1012,164.2,International
2025-12-24 22:16:04.708787680,1520,0.0,Internal
2025-12-10 09:22:57.141054153,610,0.0,Internal
2025-12-14 12:36:57.407999277,1099,358.54,Internal
2025-12-14 01:43:26.121071577,2030,37.42,International
2025-12-11 22:09:01.392192602,2421,0.0,International
2025-12-26 00:47:02.640598536,719,0.0,Internal
2025-12-14 21:45:47.510104895,1188,0.0,Internal
2025-12-08 19:55:22.236708879,1306,185.06,Internal
2025-12-06 21:50:00.410997629,2756,0.0,Internal
2025-12-08 17:56:42.818010092,3427,0.0,Internal
2025-12-28 03:27:56.259721279,2156,98.1,Internal
2025-12-06 07:06:53.487390757,2730,52.41,Internal
2025-11-30 21:02:15.719671488,1579,0.0,Internal
2025-12-01 15:14:28.590704441,2556,0.0,International
2025-12-05 16:15:36.790527821,3504,309.6,International
2025-12-01 02:05:24.026504040,2375,494.45,International
2025-12-15 11:13:47.144336700,277,249.35,Internal
2025-12-05 13:34:38.573855877,34,19.42,Internal
2025-12-01 17:59:54.260537148,2335,437.7,Internal
2025-12-30 07:41:53.724926710,1863,262.29,Internal
2025-12-08 00:17:16.989032030,488,315.78,International
2025-12-30 04:11:51.286176920,1390,137.45,Internal
2025-12-11 06:19:00.314958096,2468,106.21,International
2025-12-19 09:53:12.148611784,568,66.9,International
